transaction_id,date,time_of_day,customer_age,customer_gender,occasion,product_name,category,quantity,unit_price,total_item_price,total_spent
26,2024-01-04,afternoon,18,female,daily_needs,Folders,General,3,225.29,248.88,248.19
26,2024-01-04,afternoon,39,female,weekend,Eggs,General,3,554.7,734.49,124.94
27,2024-01-17,morning,56,female,weekend,Pens,General,2,163.77,896.0,337.44
27,2024-01-17,morning,21,female,holiday,Chips,General,1,523.52,132.57,314.84
28,2024-01-13,evening,23,male,daily_needs,Textbooks,General,1,57.16,264.07,246.14
28,2024-01-13,evening,65,female,weekend,Notebooks,General,3,133.49,815.57,122.26
29,2024-01-17,afternoon,47,female,weekend,Bread,General,3,829.82,732.53,314.01
29,2024-01-17,afternoon,43,male,daily_needs,Cola,General,1,227.69,357.5,270.17
29,2024-01-17,afternoon,50,female,daily_needs,Pens,General,3,721.87,779.39,134.92
30,2024-01-20,afternoon,18,male,daily_needs,Pens,General,1,772.22,615.86,288.63
30,2024-01-20,afternoon,72,male,weekend,Cola,General,3,933.05,839.09,486.01
31,2024-01-14,morning,77,female,holiday,Pens,General,1,227.08,273.91,353.5
31,2024-01-14,morning,79,female,daily_needs,Notebooks,General,1,608.89,698.83,280.78
32,2024-01-06,evening,23,male,holiday,Binders,General,3,368.16,182.31,417.61
32,2024-01-06,evening,46,male,weekend,Textbooks,General,3,594.49,997.81,400.96
32,2024-01-06,evening,78,male,holiday,Folders,General,3,185.97,244.32,385.63
33,2024-01-02,morning,44,male,holiday,Chips,General,3,587.23,730.37,339.61
33,2024-01-02,morning,37,male,weekend,Milk,General,2,375.4,265.98,269.44
34,2024-01-08,morning,59,male,holiday,Apples,General,2,115.48,123.46,141.7
34,2024-01-08,morning,58,female,holiday,Folders,General,3,166.67,274.11,166.21
35,2024-01-21,morning,43,male,holiday,Eggs,General,3,443.78,870.34,469.18
35,2024-01-21,morning,24,female,holiday,Cola,General,2,922.53,607.71,113.14
36,2024-01-28,afternoon,67,male,daily_needs,Cola,General,3,976.76,486.04,322.92
36,2024-01-28,afternoon,39,female,holiday,Milk,General,1,225.24,334.62,223.97
36,2024-01-28,afternoon,47,male,holiday,Textbooks,General,3,809.79,381.92,287.29
37,2024-01-19,afternoon,21,male,daily_needs,Butter,General,3,948.81,404.64,208.3
37,2024-01-19,afternoon,63,female,daily_needs,Chips,General,3,979.98,847.8,446.8
38,2024-01-08,evening,51,male,weekend,Eggs,General,2,838.71,427.32,367.23
38,2024-01-08,evening,38,female,holiday,Milk,General,3,901.52,62.35,134.2
39,2024-01-23,evening,72,female,daily_needs,Chips,General,1,438.94,574.44,274.45
39,2024-01-23,evening,61,male,weekend,Apples,General,2,790.77,158.53,326.31
40,2024-01-04,afternoon,43,female,daily_needs,Pens,General,1,706.66,699.02,429.03
40,2024-01-04,afternoon,38,female,daily_needs,Folders,General,2,113.82,434.99,298.99
40,2024-01-04,afternoon,29,male,daily_needs,Eggs,General,2,183.02,300.5,206.6
40,2024-01-04,afternoon,44,female,weekend,Cola,General,1,681.78,216.6,465.76
41,2024-01-04,evening,66,male,holiday,Cookies,General,3,951.84,426.82,481.63
41,2024-01-04,evening,39,male,daily_needs,Textbooks,General,2,79.62,299.15,338.03
42,2024-01-08,evening,59,male,holiday,Cola,General,3,828.15,809.45,377.88
42,2024-01-08,evening,47,female,weekend,Cheese,General,3,348.87,817.06,484.84
43,2024-01-18,morning,42,female,holiday,Apples,General,3,988.28,946.86,115.77
43,2024-01-18,morning,27,female,holiday,Cola,General,1,221.55,589.55,466.2
43,2024-01-18,morning,31,male,daily_needs,Eggs,General,3,332.48,928.18,488.42
44,2024-01-05,evening,60,female,weekend,Chips,General,3,434.26,593.81,421.59
44,2024-01-05,evening,21,male,weekend,Cola,General,1,750.96,544.16,270.73
44,2024-01-05,evening,61,female,weekend,Cookies,General,3,488.85,990.82,100.1
45,2024-01-07,evening,37,male,daily_needs,Binders,General,2,53.18,493.95,218.8
45,2024-01-07,evening,67,female,weekend,Chips,General,2,609.65,313.4,464.14
46,2024-01-14,evening,41,male,weekend,Binders,General,1,989.73,756.19,125.99
46,2024-01-14,evening,25,female,daily_needs,Bananas,General,3,269.04,839.11,148.14
47,2024-01-17,afternoon,78,male,weekend,Eggs,General,3,770.33,711.22,161.56
47,2024-01-17,afternoon,49,male,weekend,Milk,General,1,262.63,560.13,337.18
48,2024-01-05,morning,28,male,weekend,Apples,General,3,54.83,710.93,119.51
48,2024-01-05,morning,35,female,daily_needs,Butter,General,1,899.76,991.9,124.61
49,2024-01-16,evening,57,female,daily_needs,Eggs,General,3,873.93,722.94,434.81
49,2024-01-16,evening,42,male,weekend,Bananas,General,3,714.04,229.76,452.65
49,2024-01-16,evening,62,female,daily_needs,Chips,General,3,885.12,54.89,427.98
50,2024-01-19,afternoon,47,male,weekend,Apples,General,1,964.84,374.78,353.05
50,2024-01-19,afternoon,47,male,daily_needs,Cheese,General,2,940.37,703.49,127.13
51,2024-01-29,evening,29,female,holiday,Chips,General,3,614.68,414.43,126.25
51,2024-01-29,evening,50,female,holiday,Cookies,General,3,827.85,289.88,100.41
52,2024-01-20,afternoon,39,male,holiday,Binders,General,3,953.32,193.5,272.93
52,2024-01-20,afternoon,38,male,daily_needs,Pens,General,3,966.29,772.09,276.92
53,2024-01-25,afternoon,34,male,daily_needs,Folders,General,3,481.01,553.84,107.14
53,2024-01-25,afternoon,46,female,daily_needs,Notebooks,General,2,635.82,806.71,292.61
54,2024-01-13,evening,34,female,daily_needs,Cola,General,2,696.43,425.77,489.88
54,2024-01-13,evening,55,female,holiday,Cheese,General,1,769.21,955.02,463.13
55,2024-01-02,morning,50,male,daily_needs,Textbooks,General,1,128.38,833.29,243.12
55,2024-01-02,morning,56,female,weekend,Folders,General,3,240.82,708.53,428.58
55,2024-01-02,morning,59,male,daily_needs,Butter,General,3,168.01,901.41,337.91
56,2024-01-26,afternoon,39,female,holiday,Binders,General,3,88.72,205.8,275.44
56,2024-01-26,afternoon,35,female,holiday,Bread,General,1,505.31,634.95,231.61
57,2024-01-27,morning,20,female,weekend,Binders,General,3,696.22,118.59,112.26
57,2024-01-27,morning,50,male,daily_needs,Bread,General,2,962.74,445.11,438.5
58,2024-01-15,afternoon,51,female,weekend,Apples,General,3,312.99,612.73,464.95
58,2024-01-15,afternoon,29,male,daily_needs,Textbooks,General,2,649.98,746.46,152.63
59,2024-01-15,morning,31,female,holiday,Notebooks,General,1,679.49,140.5,360.85
59,2024-01-15,morning,42,male,weekend,Cheese,General,3,673.9,358.93,409.39
59,2024-01-15,morning,73,female,daily_needs,Eggs,General,3,481.1,274.25,129.4
60,2024-01-11,morning,54,male,daily_needs,Apples,General,1,792.7,720.12,278.55
60,2024-01-11,morning,64,male,weekend,Bananas,General,3,156.32,306.26,122.83
61,2024-01-12,afternoon,59,female,daily_needs,Milk,General,2,966.86,54.69,480.72
61,2024-01-12,afternoon,67,male,daily_needs,Chips,General,3,482.0,539.82,295.54
62,2024-01-05,afternoon,64,female,holiday,Pens,General,2,678.55,979.7,249.72
62,2024-01-05,afternoon,47,female,weekend,Chips,General,1,839.33,871.38,407.41
62,2024-01-05,afternoon,44,female,daily_needs,Apples,General,2,922.74,620.58,476.35
63,2024-01-13,morning,48,male,holiday,Notebooks,General,2,433.93,360.68,367.04
63,2024-01-13,morning,23,female,weekend,Cheese,General,1,807.92,463.8,427.13
63,2024-01-13,morning,41,female,weekend,Eggs,General,3,55.47,358.36,246.58
64,2024-01-14,afternoon,27,female,weekend,Notebooks,General,1,410.8,870.17,307.63
64,2024-01-14,afternoon,23,female,daily_needs,Folders,General,1,374.19,411.19,259.53
65,2024-01-19,evening,32,female,daily_needs,Notebooks,General,1,384.04,146.35,294.35
65,2024-01-19,evening,65,male,weekend,Cola,General,3,933.13,555.65,332.37
66,2024-01-24,evening,66,female,daily_needs,Butter,General,2,921.86,453.3,134.82
66,2024-01-24,evening,71,male,daily_needs,Cookies,General,2,156.69,52.45,355.19
67,2024-01-24,afternoon,36,female,holiday,Eggs,General,2,819.05,778.32,159.88
67,2024-01-24,afternoon,72,female,daily_needs,Textbooks,General,3,273.47,875.8,289.16
68,2024-01-07,evening,38,female,holiday,Notebooks,General,2,456.79,731.72,376.97
68,2024-01-07,evening,56,female,weekend,Eggs,General,3,623.06,370.37,462.21
69,2024-01-28,afternoon,22,female,holiday,Milk,General,1,307.59,613.17,372.05
69,2024-01-28,afternoon,61,male,weekend,Textbooks,General,3,230.81,99.72,251.39
69,2024-01-28,afternoon,55,male,holiday,Notebooks,General,2,474.03,366.89,332.19
70,2024-01-13,afternoon,40,female,holiday,Apples,General,2,992.86,930.65,315.98
70,2024-01-13,afternoon,74,female,daily_needs,Milk,General,2,294.19,798.51,445.87
71,2024-01-09,morning,18,male,holiday,Cheese,General,2,474.84,620.56,306.27
71,2024-01-09,morning,52,female,holiday,Textbooks,General,3,992.55,858.85,183.4
72,2024-01-27,afternoon,19,male,weekend,Notebooks,General,2,976.83,658.92,428.99
72,2024-01-27,afternoon,42,male,weekend,Chips,General,1,926.62,512.71,342.5
72,2024-01-27,afternoon,71,female,daily_needs,Butter,General,3,955.16,833.94,366.52
73,2024-01-19,evening,48,male,daily_needs,Bread,General,3,232.19,251.17,293.84
73,2024-01-19,evening,67,male,holiday,Bananas,General,3,984.49,277.22,156.9
74,2024-01-07,afternoon,67,male,daily_needs,Notebooks,General,3,477.3,234.89,247.1
74,2024-01-07,afternoon,45,female,weekend,Milk,General,3,746.93,780.84,104.41
75,2024-01-13,afternoon,38,male,weekend,Cheese,General,1,961.6,513.46,143.89
75,2024-01-13,afternoon,77,male,holiday,Cookies,General,1,852.14,143.18,295.3
76,2024-01-17,morning,73,male,daily_needs,Cola,General,1,818.44,122.6,211.75
76,2024-01-17,morning,67,female,daily_needs,Textbooks,General,3,520.68,417.03,280.05
77,2024-01-19,morning,41,male,daily_needs,Milk,General,1,533.15,418.22,284.78
77,2024-01-19,morning,53,male,holiday,Apples,General,3,678.3,225.94,169.64
78,2024-01-04,morning,79,female,weekend,Eggs,General,1,661.71,553.79,116.78
78,2024-01-04,morning,67,female,daily_needs,Textbooks,General,3,980.97,621.79,332.97
79,2024-01-22,afternoon,69,female,daily_needs,Butter,General,3,892.58,663.52,214.36
79,2024-01-22,afternoon,49,female,holiday,Apples,General,3,854.19,922.98,200.9
79,2024-01-22,afternoon,30,female,daily_needs,Eggs,General,2,849.9,742.07,410.58
80,2024-01-19,evening,40,female,daily_needs,Cola,General,2,565.13,610.83,303.34
80,2024-01-19,evening,71,male,holiday,Bread,General,1,139.07,598.31,450.86
80,2024-01-19,evening,54,male,weekend,Cookies,General,2,58.87,284.34,390.58
81,2024-01-09,morning,69,female,weekend,Notebooks,General,2,772.94,83.55,398.29
81,2024-01-09,morning,31,male,weekend,Eggs,General,1,399.54,360.59,159.56
81,2024-01-09,morning,72,female,holiday,Bread,General,1,168.48,416.11,357.35
81,2024-01-09,morning,27,female,weekend,Pens,General,3,180.93,679.89,100.75
81,2024-01-09,morning,56,male,weekend,Bananas,General,2,208.54,222.25,255.07
82,2024-01-28,evening,77,male,daily_needs,Pens,General,3,123.21,105.62,233.7
82,2024-01-28,evening,47,female,weekend,Bread,General,1,799.18,541.41,276.08
83,2024-01-17,morning,23,female,holiday,Butter,General,3,701.62,991.57,398.89
83,2024-01-17,morning,56,male,weekend,Notebooks,General,1,225.25,394.12,233.8
84,2024-01-20,morning,66,male,weekend,Chips,General,1,720.72,649.61,119.94
84,2024-01-20,morning,56,female,holiday,Eggs,General,1,791.2,56.68,122.91
85,2024-01-03,evening,72,female,weekend,Bread,General,2,308.35,771.43,279.9
85,2024-01-03,evening,30,female,daily_needs,Cheese,General,1,860.44,94.18,347.88
86,2024-01-21,evening,59,female,weekend,Pens,General,1,519.76,980.57,157.99
86,2024-01-21,evening,40,female,daily_needs,Chips,General,1,490.74,973.41,343.41
87,2024-01-28,afternoon,75,male,daily_needs,Notebooks,General,3,722.44,566.36,132.69
87,2024-01-28,afternoon,23,female,daily_needs,Cheese,General,2,207.49,948.41,439.99
88,2024-01-07,morning,38,female,weekend,Butter,General,3,770.5,766.4,107.18
88,2024-01-07,morning,57,male,holiday,Bread,General,2,203.54,292.72,478.66
88,2024-01-07,morning,57,female,weekend,Pens,General,1,75.81,111.94,285.57
89,2024-01-11,evening,73,female,weekend,Butter,General,1,598.71,652.85,419.17
89,2024-01-11,evening,64,male,weekend,Cookies,General,2,200.06,711.1,417.3
89,2024-01-11,evening,24,female,holiday,Chips,General,1,910.84,313.06,493.41
90,2024-01-14,evening,72,female,daily_needs,Cola,General,3,511.09,166.31,390.07
90,2024-01-14,evening,51,female,weekend,Milk,General,2,456.12,204.12,105.04
91,2024-01-19,afternoon,77,female,daily_needs,Apples,General,3,906.23,669.08,225.62
91,2024-01-19,afternoon,41,female,weekend,Cookies,General,3,885.83,549.16,197.74
92,2024-01-17,afternoon,22,female,holiday,Pens,General,2,980.15,652.44,150.51
92,2024-01-17,afternoon,33,female,weekend,Folders,General,3,702.01,116.16,169.95
93,2024-01-14,morning,69,female,daily_needs,Notebooks,General,3,817.03,106.14,459.54
93,2024-01-14,morning,68,male,weekend,Chips,General,3,50.18,210.63,255.9
93,2024-01-14,morning,63,female,weekend,Textbooks,General,1,569.32,411.38,490.72
94,2024-01-19,afternoon,26,female,daily_needs,Folders,General,3,640.28,581.23,351.3
94,2024-01-19,afternoon,74,female,holiday,Textbooks,General,3,477.35,257.52,148.1
95,2024-01-09,afternoon,21,male,weekend,Cola,General,1,363.89,373.39,495.61
95,2024-01-09,afternoon,72,female,daily_needs,Milk,General,2,804.85,82.94,333.12
96,2024-01-17,evening,51,female,daily_needs,Folders,General,1,709.73,128.1,464.27
96,2024-01-17,evening,63,male,holiday,Chips,General,1,373.77,206.58,168.23
96,2024-01-17,evening,38,male,weekend,Cookies,General,1,717.5,275.56,304.95
96,2024-01-17,evening,45,female,weekend,Bananas,General,1,972.23,299.54,208.63
96,2024-01-17,evening,44,male,daily_needs,Apples,General,1,305.51,436.62,456.59
97,2024-01-08,evening,31,male,daily_needs,Bananas,General,1,540.74,55.23,103.07
97,2024-01-08,evening,79,female,holiday,Chips,General,1,371.92,812.46,328.82
98,2024-01-07,morning,30,female,holiday,Milk,General,2,993.18,174.91,209.89
98,2024-01-07,morning,18,female,holiday,Bananas,General,1,728.33,627.51,223.75
99,2024-01-01,afternoon,53,female,daily_needs,Textbooks,General,3,616.51,572.1,460.13
99,2024-01-01,afternoon,29,female,holiday,Cheese,General,3,762.36,442.04,358.44
99,2024-01-01,afternoon,27,female,holiday,Notebooks,General,3,618.76,527.05,155.55
100,2024-01-11,evening,18,male,daily_needs,Folders,General,3,91.55,166.85,323.46
100,2024-01-11,evening,48,male,holiday,Cookies,General,1,114.02,418.02,440.74
101,2024-01-23,evening,57,male,weekend,Folders,General,3,621.02,720.31,375.36
101,2024-01-23,evening,56,female,daily_needs,Bread,General,3,185.46,895.59,238.35
102,2024-01-04,evening,66,male,weekend,Textbooks,General,1,267.06,978.58,312.77
102,2024-01-04,evening,62,female,weekend,Chips,General,3,248.42,929.36,265.66
103,2024-01-28,afternoon,26,male,daily_needs,Bread,General,1,626.53,194.01,112.38
103,2024-01-28,afternoon,49,female,weekend,Bananas,General,1,196.44,576.03,316.68
104,2024-01-01,evening,45,male,daily_needs,Cookies,General,3,193.0,825.92,182.92
104,2024-01-01,evening,78,male,holiday,Apples,General,2,642.24,590.91,348.26
104,2024-01-01,evening,54,male,daily_needs,Chips,General,1,501.77,565.87,191.1
105,2024-01-12,afternoon,23,male,holiday,Cookies,General,3,537.26,138.99,401.85
105,2024-01-12,afternoon,23,male,holiday,Binders,General,2,516.85,546.32,325.08
105,2024-01-12,afternoon,40,male,holiday,Chips,General,3,922.8,394.15,390.29
105,2024-01-12,afternoon,70,female,holiday,Bread,General,2,471.28,622.01,336.56
106,2024-01-14,evening,78,male,holiday,Milk,General,2,503.0,703.34,389.08
106,2024-01-14,evening,71,female,weekend,Pens,General,2,662.25,828.81,233.36
106,2024-01-14,evening,52,female,weekend,Notebooks,General,1,803.72,991.02,180.26
107,2024-01-01,morning,53,male,weekend,Pens,General,3,134.17,513.25,131.06
107,2024-01-01,morning,21,female,holiday,Milk,General,2,340.83,571.67,352.84
107,2024-01-01,morning,30,male,weekend,Notebooks,General,1,957.36,546.45,219.83
107,2024-01-01,morning,57,male,holiday,Cola,General,2,804.79,721.73,120.09
107,2024-01-01,morning,19,female,daily_needs,Apples,General,3,250.56,870.23,260.52
108,2024-01-19,morning,70,male,daily_needs,Eggs,General,1,166.77,894.23,301.23
108,2024-01-19,morning,79,female,weekend,Cheese,General,2,118.19,698.49,196.77
109,2024-01-09,evening,29,male,holiday,Cheese,General,1,50.13,535.57,118.74
109,2024-01-09,evening,49,female,weekend,Bread,General,1,109.56,847.37,101.53
109,2024-01-09,evening,22,female,daily_needs,Cola,General,1,934.34,835.38,151.97
110,2024-01-26,evening,46,male,holiday,Butter,General,1,718.66,54.15,166.78
110,2024-01-26,evening,38,male,daily_needs,Textbooks,General,1,967.75,772.99,480.31
111,2024-01-16,evening,35,female,weekend,Cookies,General,3,401.32,99.74,407.03
111,2024-01-16,evening,35,male,daily_needs,Cola,General,3,733.67,402.6,447.91
111,2024-01-16,evening,71,female,weekend,Bananas,General,1,806.43,766.32,114.38
112,2024-01-03,evening,30,male,daily_needs,Textbooks,General,2,792.91,566.62,139.95
112,2024-01-03,evening,27,female,daily_needs,Pens,General,1,915.52,846.35,383.75
113,2024-01-06,afternoon,18,female,holiday,Bananas,General,3,258.82,174.94,442.85
113,2024-01-06,afternoon,71,male,weekend,Cola,General,3,413.45,399.35,172.7
113,2024-01-06,afternoon,24,female,daily_needs,Milk,General,1,784.48,542.06,239.24
114,2024-01-04,evening,57,male,daily_needs,Pens,General,1,940.51,623.13,289.36
114,2024-01-04,evening,77,male,weekend,Milk,General,2,990.7,277.2,312.29
115,2024-01-11,evening,30,male,holiday,Eggs,General,3,690.42,296.91,238.08
115,2024-01-11,evening,69,female,weekend,Butter,General,1,895.63,722.34,124.88
115,2024-01-11,evening,66,female,daily_needs,Cheese,General,1,475.29,177.56,483.17
116,2024-01-30,morning,20,female,weekend,Bread,General,1,507.27,902.79,369.74
116,2024-01-30,morning,34,female,holiday,Cheese,General,1,550.87,422.27,363.65
117,2024-01-06,evening,71,female,weekend,Notebooks,General,2,230.6,802.97,463.16
117,2024-01-06,evening,51,male,holiday,Apples,General,3,545.39,978.44,402.92
118,2024-01-04,afternoon,54,female,weekend,Cola,General,3,652.65,260.97,228.67
118,2024-01-04,afternoon,19,male,holiday,Folders,General,2,457.27,77.71,292.36
119,2024-01-30,morning,52,male,daily_needs,Notebooks,General,3,598.27,389.27,415.02
119,2024-01-30,morning,69,male,daily_needs,Binders,General,3,444.82,854.91,460.89
119,2024-01-30,morning,43,male,holiday,Pens,General,2,847.83,764.18,191.48
120,2024-01-28,morning,24,male,holiday,Bananas,General,3,853.56,430.89,405.24
120,2024-01-28,morning,40,female,holiday,Bread,General,2,244.45,611.57,174.45
120,2024-01-28,morning,36,female,holiday,Folders,General,2,246.72,117.6,127.6
120,2024-01-28,morning,32,male,daily_needs,Binders,General,1,438.94,820.33,434.33
121,2024-01-30,morning,70,female,daily_needs,Pens,General,1,610.91,108.26,244.87
121,2024-01-30,morning,74,female,holiday,Apples,General,3,338.99,338.75,192.17
122,2024-01-30,afternoon,54,male,holiday,Cookies,General,3,222.53,402.39,460.78
122,2024-01-30,afternoon,71,female,holiday,Chips,General,2,423.54,611.11,364.41
123,2024-01-21,evening,54,female,daily_needs,Bananas,General,1,723.07,213.48,488.97
123,2024-01-21,evening,41,female,holiday,Eggs,General,3,488.63,924.94,377.84
124,2024-01-17,morning,29,female,holiday,Pens,General,1,949.74,521.45,252.21
124,2024-01-17,morning,32,female,weekend,Cheese,General,1,73.93,847.05,104.57
124,2024-01-17,morning,75,male,weekend,Notebooks,General,2,465.78,273.22,381.95
125,2024-01-12,evening,33,male,holiday,Bananas,General,2,818.35,693.29,350.01
125,2024-01-12,evening,19,female,weekend,Folders,General,3,526.44,117.35,225.15
125,2024-01-12,evening,72,male,weekend,Milk,General,3,910.78,61.55,369.61
126,2024-01-01,evening,79,female,daily_needs,Cheese,General,3,693.66,118.51,182.16
126,2024-01-01,evening,56,female,daily_needs,Bananas,General,1,795.62,746.81,146.48
127,2024-01-26,afternoon,22,female,weekend,Cheese,General,1,750.99,719.33,269.09
127,2024-01-26,afternoon,44,male,holiday,Pens,General,3,625.21,540.95,396.06
127,2024-01-26,afternoon,19,female,weekend,Textbooks,General,2,970.11,623.46,130.79
128,2024-01-15,afternoon,44,female,daily_needs,Bananas,General,1,688.45,604.38,310.3
128,2024-01-15,afternoon,76,female,weekend,Bread,General,1,215.38,161.21,279.63
129,2024-01-04,morning,24,male,daily_needs,Bananas,General,3,959.7,429.08,435.92
129,2024-01-04,morning,59,female,weekend,Notebooks,General,2,146.8,57.9,273.43
130,2024-01-20,afternoon,62,female,holiday,Binders,General,1,827.45,97.52,464.61
130,2024-01-20,afternoon,50,male,weekend,Milk,General,1,123.29,915.61,241.94
131,2024-01-03,afternoon,27,female,daily_needs,Chips,General,3,751.02,545.38,127.38
131,2024-01-03,afternoon,59,male,daily_needs,Notebooks,General,1,605.23,561.42,207.54
132,2024-01-28,afternoon,60,male,holiday,Bread,General,2,833.51,327.76,277.57
132,2024-01-28,afternoon,74,male,weekend,Textbooks,General,3,103.37,516.54,470.84
133,2024-01-18,morning,24,male,daily_needs,Eggs,General,3,700.88,154.91,215.67
133,2024-01-18,morning,21,female,holiday,Binders,General,2,558.78,389.04,241.52
134,2024-01-19,afternoon,62,male,holiday,Pens,General,2,545.52,804.76,453.75
134,2024-01-19,afternoon,29,male,holiday,Cheese,General,2,467.25,630.02,164.15
134,2024-01-19,afternoon,54,male,daily_needs,Cola,General,2,415.56,514.91,271.84
135,2024-01-26,afternoon,27,male,holiday,Notebooks,General,2,543.26,627.37,198.14
135,2024-01-26,afternoon,72,male,weekend,Bananas,General,3,272.49,258.58,483.95
135,2024-01-26,afternoon,25,male,daily_needs,Textbooks,General,1,444.99,457.5,316.36
136,2024-01-29,morning,56,female,weekend,Bananas,General,1,245.94,422.27,458.27
136,2024-01-29,morning,24,female,daily_needs,Binders,General,3,448.31,67.22,417.1
136,2024-01-29,morning,42,male,daily_needs,Cookies,General,3,582.64,647.01,375.45
137,2024-01-07,morning,31,male,holiday,Cola,General,3,862.23,888.43,286.52
