transaction_id,date,time_of_day,customer_age,customer_gender,occasion,product_name,category,quantity,unit_price,total_item_price,total_spent
23,2024-03-08,afternoon,62,female,holiday,Organic Lettuce,General,4,653.86,2615.44,243.86
24,2024-01-13,evening,48,male,holiday,Organic Tomatoes,General,3,194.13,582.39,421.2
24,2024-01-13,evening,29,male,daily_needs,Organic Flour,General,5,865.53,4327.65,421.2
24,2024-01-13,evening,61,male,holiday,Organic Eggs,General,2,579.02,1158.04,421.2
25,2024-03-18,evening,25,female,daily_needs,Organic Eggs,General,1,756.06,756.06,186.56
25,2024-03-18,evening,79,female,holiday,Organic Rice,General,4,903.25,3613.0,186.56
25,2024-03-18,evening,30,male,weekend,Organic Flour,General,2,423.94,847.88,186.56
26,2024-01-20,morning,71,male,holiday,Organic Tomatoes,General,1,461.22,461.22,456.01
27,2024-01-20,evening,75,female,holiday,Organic Eggs,General,4,625.91,2503.64,301.28
28,2024-03-07,afternoon,41,female,holiday,Organic Lettuce,General,5,163.94,819.7,174.65
28,2024-03-07,evening,25,male,holiday,Organic Bread,General,4,889.18,3556.72,174.65
28,2024-03-07,afternoon,78,male,weekend,Organic Eggs,General,3,699.97,2099.91,174.65
28,2024-03-07,evening,25,female,daily_needs,Organic Beans,General,2,724.94,1449.88,174.65
29,2024-03-12,morning,24,male,daily_needs,Organic Yogurt,General,3,885.02,2655.06,187.09
30,2024-02-15,evening,67,male,daily_needs,Organic Eggs,General,2,552.28,1104.56,473.63
30,2024-02-15,morning,64,male,daily_needs,Organic Oil,General,3,406.65,1219.95,473.63
30,2024-02-15,afternoon,48,male,holiday,Organic Carrots,General,2,29.83,59.66,473.63
30,2024-02-15,morning,38,male,weekend,Organic Apples,General,2,546.16,1092.32,473.63
31,2024-02-26,afternoon,48,female,daily_needs,Organic Eggs,General,2,626.7,1253.4,392.7
32,2024-03-24,evening,63,female,holiday,Organic Bread,General,4,316.34,1265.36,488.54
32,2024-03-24,evening,74,female,weekend,Organic Flour,General,2,93.54,187.08,488.54
32,2024-03-24,afternoon,59,female,daily_needs,Organic Beans,General,3,845.98,2537.94,488.54
32,2024-03-24,morning,19,male,daily_needs,Organic Rice,General,1,884.82,884.82,488.54
33,2024-02-17,morning,62,female,daily_needs,Organic Eggs,General,4,808.24,3232.96,155.03
34,2024-02-05,afternoon,40,female,daily_needs,Organic Bread,General,5,600.76,3003.8,182.95
34,2024-02-05,morning,49,female,holiday,Organic Beans,General,2,589.31,1178.62,182.95
35,2024-02-10,morning,53,male,holiday,Organic Apples,General,5,585.03,2925.15,463.13
35,2024-02-10,evening,30,male,weekend,Organic Yogurt,General,4,525.65,2102.6,463.13
36,2024-03-02,afternoon,29,male,weekend,Organic Oil,General,4,777.81,3111.24,192.39
37,2024-03-07,evening,33,male,daily_needs,Organic Rice,General,4,688.06,2752.24,337.27
37,2024-03-07,evening,23,male,weekend,Organic Carrots,General,3,712.97,2138.91,337.27
37,2024-03-07,evening,21,female,daily_needs,Organic Flour,General,4,983.74,3934.96,337.27
38,2024-03-24,afternoon,48,female,daily_needs,Organic Rice,General,5,560.55,2802.75,409.73
39,2024-02-08,evening,54,female,daily_needs,Organic Beans,General,3,466.95,1400.85,301.83
39,2024-02-08,evening,79,female,daily_needs,Organic Beans,General,1,252.93,252.93,301.83
39,2024-02-08,morning,69,female,holiday,Organic Milk,General,1,618.67,618.67,301.83
40,2024-02-02,evening,40,female,holiday,Organic Apples,General,2,902.22,1804.44,333.08
40,2024-02-02,afternoon,24,male,daily_needs,Organic Rice,General,1,747.65,747.65,333.08
40,2024-02-02,evening,22,female,weekend,Organic Lettuce,General,5,425.2,2126.0,333.08
41,2024-03-25,morning,76,male,daily_needs,Organic Butter,General,4,507.93,2031.72,237.05
41,2024-03-25,evening,32,female,daily_needs,Organic Bread,General,3,739.45,2218.35,237.05
41,2024-03-25,morning,78,female,holiday,Organic Tomatoes,General,3,83.59,250.77,237.05
42,2024-01-31,morning,27,male,weekend,Organic Apples,General,4,868.85,3475.4,294.75
42,2024-01-31,evening,68,female,daily_needs,Organic Rice,General,2,885.85,1771.7,294.75
42,2024-01-31,evening,29,male,holiday,Organic Flour,General,5,129.8,649.0,294.75
42,2024-01-31,evening,23,female,daily_needs,Organic Oil,General,5,819.69,4098.45,294.75
43,2024-03-24,afternoon,78,female,holiday,Organic Cheese,General,3,879.78,2639.34,481.69
43,2024-03-24,morning,22,male,weekend,Organic Rice,General,3,949.03,2847.09,481.69
44,2024-02-24,afternoon,75,male,daily_needs,Organic Lettuce,General,3,614.2,1842.6,481.59
44,2024-02-24,morning,24,male,holiday,Organic Yogurt,General,4,178.73,714.92,481.59
45,2024-01-31,afternoon,64,female,holiday,Organic Oil,General,3,679.87,2039.61,110.54
46,2024-01-31,evening,69,male,daily_needs,Organic Rice,General,4,311.88,1247.52,480.73
47,2024-01-12,morning,26,male,holiday,Organic Apples,General,3,94.29,282.87,201.13
48,2024-03-10,afternoon,20,male,holiday,Organic Eggs,General,4,81.43,325.72,353.76
49,2024-03-01,evening,68,male,daily_needs,Organic Beans,General,1,295.92,295.92,342.63
49,2024-03-01,afternoon,73,male,daily_needs,Organic Honey,General,2,963.39,1926.78,342.63
49,2024-03-01,afternoon,30,female,holiday,Organic Cheese,General,3,228.78,686.34,342.63
49,2024-03-01,morning,37,female,daily_needs,Organic Lettuce,General,1,423.13,423.13,342.63
50,2024-01-09,morning,36,female,daily_needs,Organic Lettuce,General,1,636.43,636.43,144.21
51,2024-01-16,afternoon,41,female,holiday,Organic Cheese,General,5,317.39,1586.95,118.93
51,2024-01-16,afternoon,66,male,holiday,Organic Honey,General,2,685.43,1370.86,118.93
52,2024-03-17,afternoon,66,female,daily_needs,Organic Honey,General,1,499.34,499.34,417.96
52,2024-03-17,morning,63,female,holiday,Organic Yogurt,General,4,501.28,2005.12,417.96
52,2024-03-17,afternoon,65,female,weekend,Organic Flour,General,1,233.38,233.38,417.96
53,2024-03-02,evening,22,male,daily_needs,Organic Butter,General,5,102.34,511.7,488.38
53,2024-03-02,morning,57,female,holiday,Organic Honey,General,2,60.89,121.78,488.38
53,2024-03-02,evening,48,male,daily_needs,Organic Eggs,General,3,134.57,403.71,488.38
53,2024-03-02,afternoon,38,female,holiday,Organic Yogurt,General,4,930.8,3723.2,488.38
54,2024-01-11,evening,32,female,daily_needs,Organic Yogurt,General,5,900.85,4504.25,112.25
54,2024-01-11,evening,60,female,weekend,Organic Rice,General,1,263.02,263.02,112.25
54,2024-01-11,evening,68,male,weekend,Organic Oil,General,4,808.76,3235.04,112.25
54,2024-01-11,evening,39,male,holiday,Organic Lettuce,General,5,644.81,3224.05,112.25
55,2024-01-31,evening,26,male,weekend,Organic Oil,General,3,830.69,2492.07,340.38
55,2024-01-31,morning,55,male,weekend,Organic Lettuce,General,5,329.88,1649.4,340.38
55,2024-01-31,morning,78,female,daily_needs,Organic Yogurt,General,3,850.49,2551.47,340.38
55,2024-01-31,afternoon,18,male,daily_needs,Organic Rice,General,4,964.26,3857.04,340.38
56,2024-01-10,morning,47,female,daily_needs,Organic Tomatoes,General,3,371.86,1115.58,359.55
56,2024-01-10,evening,39,male,holiday,Organic Milk,General,3,296.77,890.31,359.55
56,2024-01-10,morning,46,female,weekend,Organic Cheese,General,5,877.04,4385.2,359.55
57,2024-03-09,evening,63,male,daily_needs,Organic Beans,General,1,745.46,745.46,282.21
57,2024-03-09,morning,61,male,weekend,Organic Tomatoes,General,5,324.15,1620.75,282.21
58,2024-01-09,morning,36,female,daily_needs,Organic Rice,General,4,379.72,1518.88,296.71
59,2024-03-29,afternoon,24,male,holiday,Organic Eggs,General,5,438.97,2194.85,293.39
60,2024-03-07,afternoon,78,female,daily_needs,Organic Bread,General,2,774.2,1548.4,220.25
60,2024-03-07,afternoon,21,female,holiday,Organic Yogurt,General,4,480.62,1922.48,220.25
60,2024-03-07,morning,69,male,daily_needs,Organic Yogurt,General,4,476.88,1907.52,220.25
60,2024-03-07,morning,32,male,daily_needs,Organic Milk,General,4,781.03,3124.12,220.25
61,2024-03-29,evening,36,male,daily_needs,Organic Cheese,General,2,151.91,303.82,436.04
61,2024-03-29,evening,45,female,holiday,Organic Oil,General,3,608.7,1826.1,436.04
61,2024-03-29,evening,21,male,holiday,Organic Beans,General,1,275.57,275.57,436.04
62,2024-01-30,afternoon,46,male,weekend,Organic Bread,General,5,177.63,888.15,286.85
63,2024-02-06,morning,77,male,daily_needs,Organic Lettuce,General,5,437.48,2187.4,491.04
64,2024-02-01,morning,23,female,weekend,Organic Rice,General,4,819.28,3277.12,138.76
64,2024-02-01,morning,28,female,weekend,Organic Butter,General,1,899.59,899.59,138.76
65,2024-03-01,morning,33,female,daily_needs,Organic Oil,General,4,285.4,1141.6,391.53
66,2024-01-20,afternoon,69,female,weekend,Organic Tomatoes,General,3,225.79,677.37,155.23
66,2024-01-20,morning,74,male,daily_needs,Organic Lettuce,General,1,825.19,825.19,155.23
66,2024-01-20,afternoon,24,male,daily_needs,Organic Butter,General,1,647.28,647.28,155.23
67,2024-01-04,morning,49,male,daily_needs,Organic Rice,General,4,656.62,2626.48,181.56
67,2024-01-04,morning,41,male,daily_needs,Organic Lettuce,General,3,279.48,838.44,181.56
67,2024-01-04,evening,73,female,weekend,Organic Honey,General,2,753.3,1506.6,181.56
67,2024-01-04,afternoon,70,male,holiday,Organic Eggs,General,2,329.64,659.28,181.56
68,2024-02-24,morning,71,female,daily_needs,Organic Honey,General,3,674.71,2024.13,348.47
69,2024-03-19,afternoon,65,male,weekend,Organic Beans,General,1,543.26,543.26,440.41
69,2024-03-19,afternoon,38,male,weekend,Organic Beans,General,3,544.61,1633.83,440.41
69,2024-03-19,morning,43,male,holiday,Organic Honey,General,5,381.37,1906.85,440.41
70,2024-03-09,afternoon,72,female,daily_needs,Organic Apples,General,2,150.9,301.8,238.93
71,2024-02-17,afternoon,50,male,holiday,Organic Carrots,General,3,878.38,2635.14,168.56
71,2024-02-17,evening,19,female,daily_needs,Organic Oil,General,4,329.83,1319.32,168.56
72,2024-03-04,evening,61,female,daily_needs,Organic Milk,General,3,792.6,2377.8,428.98
73,2024-01-17,morning,35,female,weekend,Organic Cheese,General,4,268.05,1072.2,411.44
73,2024-01-17,afternoon,54,female,weekend,Organic Beans,General,5,260.38,1301.9,411.44
73,2024-01-17,afternoon,45,female,daily_needs,Organic Tomatoes,General,4,28.53,114.12,411.44
74,2024-03-13,afternoon,37,female,daily_needs,Organic Rice,General,4,376.87,1507.48,246.0
74,2024-03-13,morning,49,female,holiday,Organic Carrots,General,5,364.6,1823.0,246.0
75,2024-03-24,evening,69,female,daily_needs,Organic Butter,General,1,156.92,156.92,108.86
75,2024-03-24,afternoon,19,female,daily_needs,Organic Flour,General,3,268.22,804.66,108.86
75,2024-03-24,afternoon,64,male,holiday,Organic Bread,General,1,110.73,110.73,108.86
76,2024-02-25,evening,71,male,daily_needs,Organic Flour,General,3,479.36,1438.08,276.14
77,2024-01-19,morning,41,male,holiday,Organic Cheese,General,3,217.27,651.81,374.26
77,2024-01-19,morning,31,male,weekend,Organic Tomatoes,General,2,754.53,1509.06,374.26
77,2024-01-19,evening,67,female,daily_needs,Organic Honey,General,5,518.35,2591.75,374.26
77,2024-01-19,evening,34,female,daily_needs,Organic Cheese,General,5,581.74,2908.7,374.26
78,2024-01-20,afternoon,23,female,holiday,Organic Oil,General,3,578.51,1735.53,390.36
78,2024-01-20,afternoon,77,female,holiday,Organic Rice,General,3,717.03,2151.09,390.36
79,2024-02-15,evening,50,male,daily_needs,Organic Cheese,General,2,731.13,1462.26,297.2
79,2024-02-15,afternoon,61,male,weekend,Organic Rice,General,1,538.5,538.5,297.2
79,2024-02-15,morning,72,male,holiday,Organic Eggs,General,1,178.17,178.17,297.2
79,2024-02-15,evening,79,male,weekend,Organic Flour,General,2,486.28,972.56,297.2
80,2024-01-14,afternoon,76,female,holiday,Organic Tomatoes,General,3,978.92,2936.76,211.27
80,2024-01-14,afternoon,39,female,daily_needs,Organic Lettuce,General,2,561.38,1122.76,211.27
80,2024-01-14,morning,50,male,daily_needs,Organic Tomatoes,General,3,26.42,79.26,211.27
80,2024-01-14,morning,63,male,holiday,Organic Rice,General,5,178.7,893.5,211.27
81,2024-03-02,evening,58,female,holiday,Organic Milk,General,2,797.28,1594.56,472.82
81,2024-03-02,evening,78,male,weekend,Organic Beans,General,4,500.56,2002.24,472.82
81,2024-03-02,afternoon,29,male,holiday,Organic Carrots,General,3,705.23,2115.69,472.82
82,2024-01-28,evening,74,female,daily_needs,Organic Rice,General,2,721.14,1442.28,308.01
82,2024-01-28,morning,56,female,holiday,Organic Butter,General,2,98.22,196.44,308.01
83,2024-02-14,morning,18,male,weekend,Organic Tomatoes,General,4,452.2,1808.8,166.05
84,2024-02-02,evening,58,female,holiday,Organic Yogurt,General,4,957.29,3829.16,327.7
84,2024-02-02,afternoon,80,female,daily_needs,Organic Flour,General,4,86.92,347.68,327.7
85,2024-02-15,morning,25,male,weekend,Organic Apples,General,1,569.11,569.11,323.77
85,2024-02-15,morning,53,female,daily_needs,Organic Tomatoes,General,5,988.38,4941.9,323.77
85,2024-02-15,morning,48,male,daily_needs,Organic Cheese,General,4,852.99,3411.96,323.77
85,2024-02-15,morning,24,male,holiday,Organic Cheese,General,2,891.31,1782.62,323.77
86,2024-02-05,evening,37,female,daily_needs,Organic Oil,General,2,690.68,1381.36,281.55
87,2024-02-17,evening,27,female,holiday,Organic Rice,General,1,20.25,20.25,123.52
88,2024-01-20,morning,53,female,daily_needs,Organic Flour,General,2,944.89,1889.78,148.5
88,2024-01-20,evening,72,female,weekend,Organic Apples,General,2,604.28,1208.56,148.5
89,2024-03-23,evening,44,male,daily_needs,Organic Carrots,General,2,93.88,187.76,231.14
89,2024-03-23,evening,76,female,weekend,Organic Lettuce,General,4,373.56,1494.24,231.14
89,2024-03-23,evening,19,male,daily_needs,Organic Carrots,General,1,822.67,822.67,231.14
90,2024-03-11,afternoon,73,male,holiday,Organic Eggs,General,1,475.56,475.56,104.71
91,2024-02-05,morning,77,male,daily_needs,Organic Cheese,General,5,632.77,3163.85,269.28
92,2024-03-24,evening,62,female,weekend,Organic Milk,General,5,351.32,1756.6,496.36
92,2024-03-24,evening,39,male,weekend,Organic Milk,General,1,310.74,310.74,496.36
92,2024-03-24,afternoon,29,male,weekend,Organic Bread,General,5,305.44,1527.2,496.36
93,2024-02-20,afternoon,29,female,weekend,Organic Lettuce,General,5,913.05,4565.25,215.21
93,2024-02-20,evening,26,male,weekend,Organic Beans,General,2,658.27,1316.54,215.21
94,2024-02-04,morning,61,female,weekend,Organic Apples,General,1,497.25,497.25,254.43
94,2024-02-04,evening,30,female,holiday,Organic Flour,General,2,861.15,1722.3,254.43
94,2024-02-04,afternoon,24,female,holiday,Organic Beans,General,4,460.15,1840.6,254.43
95,2024-01-05,evening,75,female,holiday,Organic Yogurt,General,3,542.24,1626.72,278.61
95,2024-01-05,evening,22,male,daily_needs,Organic Bread,General,4,468.58,1874.32,278.61
95,2024-01-05,morning,80,female,weekend,Organic Lettuce,General,5,458.65,2293.25,278.61
95,2024-01-05,morning,59,female,holiday,Organic Butter,General,3,232.29,696.87,278.61
96,2024-03-01,morning,79,male,weekend,Organic Butter,General,2,881.24,1762.48,143.81
97,2024-02-04,evening,60,male,weekend,Organic Carrots,General,4,555.65,2222.6,208.16
97,2024-02-04,morning,36,male,weekend,Organic Honey,General,5,216.89,1084.45,208.16
97,2024-02-04,afternoon,22,female,weekend,Organic Bread,General,5,194.87,974.35,208.16
98,2024-02-25,morning,71,male,holiday,Organic Rice,General,2,480.23,960.46,183.34
98,2024-02-25,afternoon,67,female,daily_needs,Organic Apples,General,3,401.6,1204.8,183.34
99,2024-03-02,morning,27,male,daily_needs,Organic Tomatoes,General,5,784.82,3924.1,283.13
99,2024-03-02,evening,73,female,holiday,Organic Lettuce,General,3,249.45,748.35,283.13
100,2024-02-09,afternoon,67,female,weekend,Organic Tomatoes,General,1,588.73,588.73,413.79
100,2024-02-09,morning,74,female,weekend,Organic Beans,General,5,228.6,1143.0,413.79
101,2024-03-24,evening,79,male,daily_needs,Organic Carrots,General,3,91.71,275.13,464.09
102,2024-02-01,afternoon,59,male,daily_needs,Organic Butter,General,5,336.71,1683.55,392.91
102,2024-02-01,evening,35,female,holiday,Organic Beans,General,4,820.04,3280.16,392.91
102,2024-02-01,morning,65,female,daily_needs,Organic Bread,General,1,44.4,44.4,392.91
102,2024-02-01,afternoon,78,female,daily_needs,Organic Flour,General,3,791.44,2374.32,392.91
103,2024-02-01,morning,21,female,holiday,Organic Butter,General,1,734.98,734.98,364.19
103,2024-02-01,afternoon,75,female,daily_needs,Organic Bread,General,5,448.93,2244.65,364.19
103,2024-02-01,evening,64,female,daily_needs,Organic Yogurt,General,4,447.93,1791.72,364.19
103,2024-02-01,morning,76,female,weekend,Organic Rice,General,4,803.99,3215.96,364.19
104,2024-01-01,afternoon,80,female,holiday,Organic Bread,General,4,139.5,558.0,159.7
104,2024-01-01,evening,64,female,weekend,Organic Lettuce,General,3,186.93,560.79,159.7
104,2024-01-01,evening,41,male,holiday,Organic Lettuce,General,3,126.65,379.95,159.7
105,2024-03-18,morning,44,male,holiday,Organic Eggs,General,5,188.58,942.9,353.2
105,2024-03-18,morning,31,male,holiday,Organic Flour,General,5,837.81,4189.05,353.2
105,2024-03-18,evening,75,male,daily_needs,Organic Milk,General,5,789.77,3948.85,353.2
105,2024-03-18,morning,47,male,daily_needs,Organic Flour,General,2,668.58,1337.16,353.2
106,2024-01-01,evening,35,female,weekend,Organic Bread,General,4,925.19,3700.76,293.19
106,2024-01-01,afternoon,71,female,daily_needs,Organic Rice,General,4,656.91,2627.64,293.19
106,2024-01-01,afternoon,42,male,weekend,Organic Milk,General,4,557.1,2228.4,293.19
107,2024-01-30,morning,43,female,weekend,Organic Cheese,General,4,501.72,2006.88,414.76
108,2024-03-26,afternoon,77,female,weekend,Organic Rice,General,4,397.17,1588.68,444.53
108,2024-03-26,afternoon,80,female,daily_needs,Organic Yogurt,General,3,143.21,429.63,444.53
108,2024-03-26,evening,60,female,holiday,Organic Apples,General,5,447.07,2235.35,444.53
108,2024-03-26,afternoon,74,female,daily_needs,Organic Lettuce,General,4,376.48,1505.92,444.53
109,2024-02-06,evening,26,female,daily_needs,Organic Cheese,General,3,313.1,939.3,210.35
109,2024-02-06,morning,18,female,daily_needs,Organic Honey,General,5,374.58,1872.9,210.35
109,2024-02-06,morning,44,male,holiday,Organic Flour,General,5,478.06,2390.3,210.35
109,2024-02-06,evening,32,female,holiday,Organic Eggs,General,1,80.47,80.47,210.35
110,2024-03-02,afternoon,44,female,daily_needs,Organic Butter,General,1,260.84,260.84,420.04
110,2024-03-02,morning,34,male,daily_needs,Organic Carrots,General,1,553.11,553.11,420.04
111,2024-01-25,morning,70,male,daily_needs,Organic Lettuce,General,1,804.95,804.95,303.32
111,2024-01-25,evening,19,female,weekend,Organic Eggs,General,5,541.14,2705.7,303.32
112,2024-02-13,afternoon,41,male,holiday,Organic Eggs,General,3,170.41,511.23,257.08
112,2024-02-13,afternoon,22,female,daily_needs,Organic Bread,General,5,468.31,2341.55,257.08
112,2024-02-13,afternoon,40,female,holiday,Organic Yogurt,General,2,331.03,662.06,257.08
112,2024-02-13,afternoon,79,male,holiday,Organic Yogurt,General,4,718.37,2873.48,257.08
113,2024-01-12,afternoon,40,female,weekend,Organic Oil,General,5,443.39,2216.95,450.71
113,2024-01-12,evening,31,female,holiday,Organic Oil,General,5,448.62,2243.1,450.71
114,2024-02-02,afternoon,59,male,weekend,Organic Honey,General,4,905.88,3623.52,377.0
115,2024-03-17,evening,45,male,weekend,Organic Flour,General,4,935.59,3742.36,222.61
116,2024-03-01,evening,78,male,holiday,Organic Carrots,General,4,805.67,3222.68,373.6
116,2024-03-01,evening,36,male,weekend,Organic Yogurt,General,3,839.78,2519.34,373.6
116,2024-03-01,afternoon,79,female,daily_needs,Organic Bread,General,4,573.3,2293.2,373.6
116,2024-03-01,evening,74,male,daily_needs,Organic Flour,General,1,148.49,148.49,373.6
117,2024-03-04,evening,66,male,holiday,Organic Beans,General,5,326.55,1632.75,388.12
118,2024-03-27,morning,30,female,daily_needs,Organic Lettuce,General,2,141.72,283.44,444.18
118,2024-03-27,afternoon,58,male,holiday,Organic Tomatoes,General,3,901.06,2703.18,444.18
119,2024-02-18,afternoon,70,female,weekend,Organic Rice,General,2,167.49,334.98,137.54
119,2024-02-18,afternoon,45,female,daily_needs,Organic Honey,General,2,609.59,1219.18,137.54
120,2024-03-27,morning,51,male,weekend,Organic Carrots,General,2,395.6,791.2,229.21
120,2024-03-27,evening,52,male,weekend,Organic Tomatoes,General,2,72.58,145.16,229.21
120,2024-03-27,afternoon,38,female,holiday,Organic Beans,General,5,841.42,4207.1,229.21
121,2024-01-09,morning,21,male,weekend,Organic Yogurt,General,3,205.83,617.49,479.23
121,2024-01-09,morning,49,female,weekend,Organic Tomatoes,General,5,228.11,1140.55,479.23
121,2024-01-09,morning,78,male,holiday,Organic Tomatoes,General,5,646.86,3234.3,479.23
122,2024-03-13,morning,26,female,weekend,Organic Tomatoes,General,3,929.32,2787.96,180.88
122,2024-03-13,morning,76,male,weekend,Organic Cheese,General,1,675.89,675.89,180.88
122,2024-03-13,morning,33,female,holiday,Organic Rice,General,2,939.93,1879.86,180.88
122,2024-03-13,morning,66,female,weekend,Organic Honey,General,2,499.73,999.46,180.88
123,2024-02-15,afternoon,46,female,daily_needs,Organic Cheese,General,2,454.94,909.88,290.33
123,2024-02-15,morning,39,female,weekend,Organic Yogurt,General,1,302.34,302.34,290.33
123,2024-02-15,morning,29,female,weekend,Organic Bread,General,1,352.79,352.79,290.33
124,2024-03-28,evening,31,male,holiday,Organic Eggs,General,2,473.42,946.84,120.4
124,2024-03-28,morning,79,male,weekend,Organic Tomatoes,General,1,223.54,223.54,120.4
125,2024-02-02,evening,33,male,weekend,Organic Apples,General,4,626.36,2505.44,396.34
125,2024-02-02,evening,59,female,holiday,Organic Apples,General,3,816.11,2448.33,396.34
126,2024-03-01,morning,63,male,daily_needs,Organic Butter,General,5,867.26,4336.3,188.42
126,2024-03-01,morning,62,male,daily_needs,Organic Cheese,General,3,607.47,1822.41,188.42
