transaction_id,date,time_of_day,customer_age,customer_gender,occasion,product_name,category,quantity,unit_price,total_item_price,total_spent
9947698,2024-10-24,afternoon,20,male,back_to_school,Napkins,Home,4,678.97,2715.88,2719.23
9343727,2024-11-09,evening,33,male,weekend,Soda,Drinks,3,406.95,1220.85,1248.4
2602527,2024-10-17,morning,25,female,holiday,Textbooks,Books,5,428.75,2143.75,2145.01
8622618,2024-04-12,morning,42,male,weekend,Candles,Home,1,335.79,335.79,357.48
5546208,2024-09-27,morning,52,male,back_to_school,Coffee,Drinks,3,821.87,2465.61,2483.82
6687902,2024-11-04,evening,55,male,holiday,Chocolates,Confectionery,5,317.04,1585.2,1610.56
4879039,2024-12-30,morning,37,male,holiday,Candles,Decoration,5,802.19,4010.95,4027.63
4109602,2024-05-24,afternoon,59,male,weekend,Milk,Dairy,2,566.61,1133.22,1154.64
3250674,2024-06-27,evening,60,male,holiday,Gift Basket,Gifts,4,819.45,3277.8,3307.8
3146277,2024-11-10,afternoon,23,male,daily_needs,Soda,Drinks,4,831.15,3324.6,3331.94
14147,2024-07-22,morning,66,male,weekend,Cookies,Snacks,3,937.85,2813.55,2819.86
1456137,2024-10-19,afternoon,35,male,weekend,Candles,Decoration,3,962.45,2887.35,2901.67
8573620,2024-08-15,evening,28,male,back_to_school,Beer,Alcohol,4,54.34,217.36,247.35
8548274,2024-08-24,evening,67,male,weekend,Milk,Dairy,1,20.94,20.94,44.89
8929231,2024-08-16,afternoon,58,male,back_to_school,Laptop Case,Accessories,3,235.41,706.23,724.63
9838343,2024-07-24,evening,45,male,holiday,Chips,Snacks,4,494.4,1977.6,1979.19
1368984,2024-07-29,evening,36,female,back_to_school,Backpack,Accessories,3,233.01,699.03,706.5
4319337,2024-11-09,afternoon,65,female,weekend,Soda,Drinks,2,330.47,660.94,690.17
472965,2024-09-20,afternoon,49,male,holiday,Beer,Alcohol,5,183.81,919.05,925.72
3446060,2024-11-05,evening,69,female,daily_needs,Backpack,Accessories,1,679.3,679.3,696.27
9512228,2024-02-03,morning,48,female,weekend,Magazine,Media,2,534.51,1069.02,1075.61
4455214,2024-06-29,afternoon,38,male,holiday,Tablet Cover,Accessories,4,41.22,164.88,175.02
9729131,2024-03-29,evening,53,male,daily_needs,Gift Basket,Gifts,5,618.43,3092.15,3119.26
6405269,2024-03-25,evening,57,female,daily_needs,Magazine,Media,5,576.28,2881.4,2906.58
5003917,2024-02-21,afternoon,42,male,weekend,Textbooks,Books,5,485.32,2426.6,2450.21
7672304,2024-02-19,morning,54,male,weekend,Backpack,Accessories,5,674.8,3374.0,3403.62
5732368,2024-12-20,morning,46,female,holiday,Highlighters,Stationery,1,273.18,273.18,291.82
4543810,2024-08-28,evening,53,female,daily_needs,Notebooks,Stationery,5,427.91,2139.55,2157.66
6451933,2024-07-05,evening,50,female,daily_needs,Napkins,Decoration,4,88.6,354.4,378.05
9360104,2024-04-22,afternoon,35,female,back_to_school,Laptop,Electronics,2,611.89,1223.78,1232.71
6453331,2024-06-05,morning,50,male,back_to_school,Cookies,Snacks,3,363.97,1091.91,1100.07
1298750,2024-04-12,morning,55,male,holiday,Textbooks,Books,4,59.27,237.08,251.64
1426651,2024-04-18,afternoon,23,female,weekend,Textbooks,Books,2,818.39,1636.78,1651.24
5856028,2024-09-08,afternoon,70,male,back_to_school,Decorations,Home,2,579.38,1158.76,1178.53
9743692,2024-10-06,afternoon,68,male,daily_needs,Coffee,Drinks,3,26.36,79.08,82.11
414245,2024-05-20,evening,21,male,holiday,Gift Basket,Gifts,2,706.95,1413.9,1430.46
3768555,2024-04-02,morning,21,female,back_to_school,Textbooks,Books,5,336.16,1680.8,1703.07
1264984,2024-03-18,afternoon,39,female,weekend,Tablet,Electronics,1,918.81,918.81,929.37
5829184,2024-06-01,afternoon,54,male,holiday,Chocolates,Confectionery,3,360.03,1080.09,1108.88
4210763,2024-03-05,afternoon,39,male,back_to_school,Pens,Stationery,1,685.34,685.34,689.36
8417076,2024-12-14,morning,34,male,daily_needs,Coffee,Drinks,3,458.71,1376.13,1379.41
9431852,2024-10-11,afternoon,20,male,holiday,Wine,Alcohol,1,333.73,333.73,349.13
3614291,2024-10-04,evening,49,male,weekend,Bread,Bakery,5,877.35,4386.75,4409.55
1291543,2024-03-01,morning,59,female,weekend,Napkins,Home,1,137.52,137.52,167.06
5696510,2024-04-05,morning,52,male,holiday,Magazine,Media,2,184.04,368.08,378.97
7728641,2024-08-21,morning,48,female,holiday,Candles,Decoration,4,565.7,2262.8,2276.54
2482390,2024-10-10,afternoon,19,male,daily_needs,Textbooks,Books,4,336.61,1346.44,1353.32
4792043,2024-01-25,morning,37,male,holiday,Eggs,Dairy,1,780.57,780.57,798.35
8547416,2024-08-20,morning,51,female,weekend,Flowers,Decoration,5,573.54,2867.7,2891.88
4723844,2024-12-23,morning,61,female,daily_needs,Soda,Drinks,3,688.39,2065.17,2090.24
9047761,2024-11-07,morning,69,male,daily_needs,Gift Basket,Gifts,1,631.82,631.82,650.2
2097886,2024-05-20,evening,35,male,back_to_school,Beer,Alcohol,2,660.89,1321.78,1338.94
3174745,2024-03-04,afternoon,36,female,holiday,Laptop Case,Accessories,2,967.87,1935.74,1942.3
573927,2024-10-03,afternoon,61,female,weekend,Tablet Cover,Accessories,3,717.28,2151.84,2159.54
8223700,2024-12-22,morning,49,female,back_to_school,Wine,Alcohol,5,131.74,658.7,677.65
3376182,2024-11-25,evening,58,male,holiday,Backpack,Accessories,2,825.04,1650.08,1652.76
9638795,2024-05-25,evening,54,male,holiday,Coffee,Drinks,3,704.44,2113.32,2115.29
9458947,2024-01-30,afternoon,35,female,holiday,Tablet,Electronics,5,295.42,1477.1,1493.67
5627773,2024-10-24,afternoon,42,female,holiday,Laptop,Electronics,1,573.72,573.72,591.93
3439559,2024-03-20,evening,25,male,weekend,Wine,Alcohol,2,49.14,98.28,99.9
5576536,2024-11-11,evening,41,male,daily_needs,Gift Basket,Gifts,3,839.42,2518.26,2527.8
8464180,2024-05-17,morning,20,male,daily_needs,Soda,Drinks,1,818.83,818.83,821.6
6576868,2024-04-14,evening,36,female,back_to_school,Decorations,Decoration,2,753.85,1507.7,1512.18
6446707,2024-07-05,morning,42,female,daily_needs,Highlighters,Stationery,4,374.29,1497.16,1510.43
2883735,2024-08-29,evening,18,female,back_to_school,Candles,Home,5,296.4,1482.0,1505.08
8137969,2024-02-01,afternoon,46,male,weekend,Magazine,Media,3,685.76,2057.28,2073.15
7099787,2024-08-15,morning,26,female,daily_needs,Candles,Decoration,4,11.88,47.52,67.23
7695020,2024-01-30,afternoon,62,female,holiday,Textbooks,Books,1,65.35,65.35,88.56
2261687,2024-05-23,evening,65,male,weekend,Cookies,Snacks,2,212.19,424.38,437.03
2167843,2024-04-15,morning,29,female,back_to_school,Gift Basket,Gifts,2,126.47,252.94,257.81
8453344,2024-10-01,afternoon,49,female,holiday,Backpack,Accessories,2,680.24,1360.48,1374.59
3071633,2024-08-28,morning,57,female,weekend,Decorations,Home,2,267.55,535.1,550.5
620810,2024-07-26,afternoon,61,female,holiday,Cookies,Snacks,3,779.31,2337.93,2367.52
4635039,2024-08-31,morning,68,male,daily_needs,Eggs,Dairy,3,343.91,1031.73,1051.2
102127,2024-03-21,morning,29,male,weekend,Coffee,Drinks,4,890.39,3561.56,3571.39
2150835,2024-08-06,afternoon,39,female,weekend,Pens,Stationery,2,58.25,116.5,122.37
5863176,2024-07-14,morning,33,male,weekend,Binders,Stationery,5,64.28,321.4,323.72
225308,2024-07-10,afternoon,40,female,back_to_school,Chips,Snacks,4,294.29,1177.16,1184.85
7042084,2024-10-18,morning,51,female,back_to_school,Napkins,Decoration,1,10.01,10.01,13.31
551666,2024-01-23,morning,26,male,back_to_school,Bread,Bakery,4,786.73,3146.92,3170.95
7710984,2024-01-08,afternoon,69,male,daily_needs,Eggs,Dairy,5,233.1,1165.5,1183.86
7009444,2024-05-31,afternoon,24,male,daily_needs,Napkins,Decoration,1,938.25,938.25,963.17
5522965,2024-12-08,morning,39,male,holiday,Candles,Home,3,823.68,2471.04,2497.19
188805,2024-09-11,afternoon,32,male,holiday,Cookies,Snacks,3,749.5,2248.5,2270.57
944281,2024-03-11,morning,44,male,weekend,Tablet,Electronics,4,729.29,2917.16,2920.28
3992163,2024-12-12,afternoon,38,female,weekend,Pens,Stationery,1,223.48,223.48,234.43
1901024,2024-01-27,afternoon,59,male,weekend,Cheese,Dairy,5,686.55,3432.75,3458.47
3698782,2024-01-19,morning,26,female,back_to_school,Chips,Snacks,1,29.51,29.51,43.23
8582412,2024-11-28,evening,24,female,holiday,Chips,Snacks,5,512.29,2561.45,2577.52
2242977,2024-05-07,afternoon,44,male,weekend,Laptop,Electronics,3,522.06,1566.18,1586.21
840772,2024-03-31,afternoon,23,female,weekend,Napkins,Decoration,3,900.17,2700.51,2721.31
7217432,2024-02-01,evening,33,female,back_to_school,Bread,Bakery,2,195.46,390.92,419.64
7286761,2024-05-19,afternoon,52,female,holiday,Gift Basket,Gifts,3,827.4,2482.2,2492.66
7576479,2024-03-05,evening,68,male,holiday,Textbooks,Books,2,72.5,145.0,147.25
6632254,2024-03-21,evening,62,female,daily_needs,Chips,Snacks,1,396.77,396.77,426.25
8058002,2024-04-24,morning,19,female,holiday,Laptop Case,Accessories,1,332.47,332.47,355.35
7938275,2024-04-27,afternoon,53,female,daily_needs,Cheese,Dairy,2,765.39,1530.78,1558.18
6781933,2024-04-13,morning,64,male,weekend,Decorations,Decoration,3,596.13,1788.39,1792.16
3508473,2024-11-20,evening,58,female,back_to_school,Soda,Drinks,5,582.34,2911.7,2924.99
9047490,2024-07-30,evening,50,male,holiday,Cookies,Snacks,3,904.18,2712.54,2731.32
692546,2024-11-02,afternoon,51,female,holiday,Calculator,Electronics,4,38.23,152.92,174.4
2165726,2024-04-02,evening,61,male,holiday,Laptop Case,Accessories,2,228.07,456.14,486.12
9226448,2024-06-12,evening,35,female,daily_needs,Chips,Snacks,5,465.49,2327.45,2354.94
4218986,2024-02-09,morning,19,male,daily_needs,Beer,Alcohol,5,587.32,2936.6,2942.7
3901263,2024-03-21,evening,46,female,back_to_school,Laptop Case,Accessories,1,355.45,355.45,375.66
6016062,2024-04-05,afternoon,24,male,back_to_school,Bread,Bakery,2,954.75,1909.5,1918.43
2875459,2024-05-06,evening,25,female,weekend,Chips,Snacks,3,705.37,2116.11,2133.73
1994140,2024-01-16,morning,36,male,weekend,Gift Basket,Gifts,1,410.9,410.9,426.41
3455331,2024-05-21,evening,49,female,daily_needs,Coffee,Drinks,2,12.43,24.86,47.8
801633,2024-10-22,afternoon,53,male,back_to_school,Gift Basket,Gifts,4,553.18,2212.72,2218.52
3458837,2024-12-08,afternoon,68,male,weekend,Textbooks,Books,1,704.86,704.86,734.24
8057590,2024-06-10,morning,29,male,daily_needs,Textbooks,Books,4,693.91,2775.64,2789.87
5986417,2024-11-16,evening,66,male,weekend,Magazine,Media,1,572.8,572.8,580.54
4699815,2024-11-23,evening,63,male,back_to_school,Soda,Drinks,3,538.2,1614.6,1621.62
6082949,2024-06-30,evening,50,female,weekend,Magazine,Media,3,127.31,381.93,399.43
421873,2024-12-14,evening,66,female,holiday,Gift Basket,Gifts,4,232.08,928.32,941.65
8085139,2024-05-01,evening,48,male,holiday,Textbooks,Books,2,561.22,1122.44,1137.25
3539442,2024-07-22,afternoon,62,female,weekend,Magazine,Media,3,136.24,408.72,424.85
3249164,2024-02-13,morning,37,female,weekend,Backpack,Accessories,3,467.52,1402.56,1422.45
3211516,2024-10-29,afternoon,27,female,daily_needs,Soda,Drinks,4,62.53,250.12,279.3
9962356,2024-11-15,afternoon,24,male,holiday,Napkins,Decoration,3,589.95,1769.85,1797.77
9172449,2024-10-13,afternoon,28,female,back_to_school,Magazine,Media,5,734.8,3674.0,3690.96
6603477,2024-01-01,evening,57,male,weekend,Highlighters,Stationery,3,869.38,2608.14,2634.39
2854908,2024-05-09,afternoon,47,male,daily_needs,Soda,Drinks,3,954.33,2862.99,2886.5
3580418,2024-04-22,morning,31,male,back_to_school,Textbooks,Books,4,796.78,3187.12,3192.08
5044410,2024-06-15,morning,32,female,back_to_school,Chocolates,Confectionery,1,883.91,883.91,884.93
3902861,2024-06-10,morning,65,male,holiday,Gift Basket,Gifts,2,470.63,941.26,970.7
4882562,2024-02-01,afternoon,51,female,weekend,Bread,Bakery,3,197.32,591.96,599.05
5624751,2024-06-02,morning,68,female,holiday,Candles,Home,2,922.22,1844.44,1846.09
3948985,2024-05-05,evening,44,male,back_to_school,Eggs,Dairy,2,242.9,485.8,497.98
3084301,2024-01-01,evening,41,female,weekend,Chips,Snacks,1,875.71,875.71,884.5
2758318,2024-08-02,morning,64,female,daily_needs,Bread,Bakery,1,956.38,956.38,980.39
7533817,2024-10-19,evening,21,female,holiday,Napkins,Home,5,367.7,1838.5,1859.8
3907278,2024-07-29,afternoon,59,male,weekend,Magazine,Media,1,429.73,429.73,439.42
9767594,2024-05-18,morning,53,female,holiday,Decorations,Home,5,2.61,13.05,23.8
3010917,2024-03-04,morning,21,male,daily_needs,Textbooks,Books,3,84.07,252.21,255.69
8725049,2024-06-13,morning,21,female,daily_needs,Textbooks,Books,1,165.15,165.15,171.25
6028081,2024-01-12,afternoon,27,female,back_to_school,Magazine,Media,4,314.63,1258.52,1279.88
6313776,2024-04-25,afternoon,55,female,daily_needs,Laptop Case,Accessories,5,137.33,686.65,703.63
3431616,2024-08-18,evening,49,male,weekend,Chocolates,Confectionery,5,249.07,1245.35,1258.34
3619123,2024-12-01,morning,52,male,back_to_school,Bread,Bakery,2,346.17,692.34,708.7
1905124,2024-03-14,evening,35,male,daily_needs,Laptop,Electronics,1,159.42,159.42,174.27
9802257,2024-02-02,afternoon,62,female,weekend,Chocolates,Confectionery,5,390.58,1952.9,1969.3
5199700,2024-11-23,morning,58,female,back_to_school,Decorations,Home,2,331.76,663.52,668.84
5086554,2024-06-29,morning,45,male,daily_needs,Beer,Alcohol,3,213.0,639.0,646.16
8711711,2024-11-22,evening,37,female,daily_needs,Wine,Alcohol,2,318.96,637.92,663.37
232711,2024-06-22,morning,31,male,back_to_school,Magazine,Media,3,31.47,94.41,115.43
1168747,2024-07-21,morning,37,female,holiday,Bread,Bakery,5,811.98,4059.9,4084.99
1368472,2024-05-01,afternoon,70,female,holiday,Chocolates,Confectionery,2,641.07,1282.14,1298.59
3937150,2024-04-06,evening,21,female,back_to_school,Napkins,Home,1,568.44,568.44,594.66
3823744,2024-04-14,morning,31,male,daily_needs,Gift Basket,Gifts,2,988.58,1977.16,1984.19
3311997,2024-09-06,morning,29,male,back_to_school,Laptop Case,Accessories,5,516.22,2581.1,2603.44
3131094,2024-08-25,afternoon,40,female,weekend,Magazine,Media,3,195.9,587.7,613.98
8730894,2024-08-20,morning,67,female,weekend,Chocolates,Confectionery,4,578.06,2312.24,2326.92
8637576,2024-11-25,evening,26,female,daily_needs,Wine,Alcohol,5,963.31,4816.55,4842.55
9236158,2024-11-14,evening,32,male,holiday,Textbooks,Books,1,698.08,698.08,705.4
315313,2024-01-02,evening,23,female,holiday,Chips,Snacks,5,970.26,4851.3,4877.73
2338752,2024-12-06,morning,18,male,back_to_school,Soda,Drinks,3,560.91,1682.73,1690.72
3889270,2024-09-29,morning,41,female,back_to_school,Beer,Alcohol,2,990.34,1980.68,2002.44
7915848,2024-10-13,afternoon,25,female,back_to_school,Laptop,Electronics,4,97.83,391.32,395.13
3279998,2024-12-21,afternoon,24,female,weekend,Napkins,Decoration,3,158.89,476.67,501.2
4143517,2024-12-08,morning,34,male,back_to_school,Cookies,Snacks,4,38.41,153.64,168.47
5867770,2024-04-15,afternoon,65,male,daily_needs,Napkins,Home,4,53.9,215.6,238.32
8815101,2024-03-01,morning,51,male,back_to_school,Laptop Case,Accessories,3,586.71,1760.13,1782.03
9619156,2024-05-20,afternoon,29,female,weekend,Highlighters,Stationery,2,592.0,1184.0,1187.48
1888434,2024-12-20,morning,42,male,daily_needs,Gift Basket,Gifts,5,231.27,1156.35,1180.76
2411769,2024-04-19,morning,29,female,back_to_school,Gift Basket,Gifts,1,740.16,740.16,753.72
190125,2024-05-03,morning,49,female,back_to_school,Coffee,Drinks,1,957.2,957.2,982.91
599659,2024-08-24,morning,44,female,daily_needs,Tablet,Electronics,3,134.03,402.09,427.91
742005,2024-12-13,morning,49,female,back_to_school,Decorations,Decoration,5,699.26,3496.3,3515.41
7227763,2024-02-04,evening,55,male,daily_needs,Bread,Bakery,3,577.54,1732.62,1745.27
2100667,2024-09-07,afternoon,70,male,daily_needs,Chips,Snacks,1,770.39,770.39,781.61
7164894,2024-11-28,evening,31,male,holiday,Pens,Stationery,1,374.6,374.6,400.53
3420291,2024-11-07,evening,62,male,daily_needs,Chips,Snacks,3,596.59,1789.77,1801.67
4228610,2024-10-25,evening,21,male,daily_needs,Candles,Decoration,1,997.0,997.0,1009.62
1616551,2024-03-26,evening,67,male,weekend,Chocolates,Confectionery,4,50.86,203.44,229.84
4354934,2024-06-15,afternoon,48,male,daily_needs,Coffee,Drinks,5,124.38,621.9,651.65
3030654,2024-11-27,afternoon,52,male,weekend,Bread,Bakery,2,398.28,796.56,810.27
1100051,2024-11-25,morning,22,female,back_to_school,Pens,Stationery,1,565.73,565.73,573.49
8693916,2024-10-02,morning,23,male,holiday,Cheese,Dairy,2,678.07,1356.14,1362.48
2126484,2024-02-11,afternoon,57,male,daily_needs,Backpack,Accessories,1,505.42,505.42,532.94
1695191,2024-04-18,afternoon,50,female,holiday,Beer,Alcohol,5,534.78,2673.9,2693.03
8229819,2024-09-07,evening,56,female,daily_needs,Decorations,Decoration,2,364.66,729.32,739.99
163761,2024-08-07,morning,57,female,back_to_school,Backpack,Accessories,1,86.71,86.71,115.9
1587722,2024-05-22,evening,47,female,weekend,Laptop Case,Accessories,4,509.92,2039.68,2054.79
8902988,2024-12-07,evening,42,male,back_to_school,Tablet,Electronics,1,239.21,239.21,241.26
941976,2024-07-24,afternoon,44,male,holiday,Wine,Alcohol,5,891.84,4459.2,4477.57
8878424,2024-04-28,morning,25,female,back_to_school,Wine,Alcohol,2,806.03,1612.06,1626.85
5040413,2024-05-01,evening,51,male,back_to_school,Gift Basket,Gifts,4,612.24,2448.96,2456.4
9207655,2024-10-10,afternoon,47,male,weekend,Beer,Alcohol,4,836.12,3344.48,3367.1
7708312,2024-12-12,evening,21,male,weekend,Laptop Case,Accessories,4,138.19,552.76,573.84
3639651,2024-09-24,morning,37,male,weekend,Coffee,Drinks,4,174.56,698.24,714.42
6810901,2024-10-26,morning,35,male,weekend,Notebooks,Stationery,4,85.8,343.2,365.89
9908894,2024-07-22,afternoon,35,male,back_to_school,Gift Basket,Gifts,2,528.71,1057.42,1059.87
7289996,2024-04-01,morning,64,female,weekend,Candles,Home,3,95.04,285.12,308.15
116068,2024-06-06,evening,30,female,weekend,Decorations,Decoration,5,734.97,3674.85,3698.61
6200715,2024-01-01,morning,21,male,weekend,Chips,Snacks,4,33.69,134.76,136.26
3933324,2024-06-21,evening,19,female,daily_needs,Milk,Dairy,4,791.84,3167.36,3194.92
9660323,2024-05-24,morning,48,male,holiday,Chocolates,Confectionery,1,513.7,513.7,541.08
9479444,2024-06-13,morning,43,male,daily_needs,Tablet Cover,Accessories,2,473.03,946.06,970.02
6914724,2024-10-22,evening,67,male,weekend,Bread,Bakery,1,406.88,406.88,421.33
1652249,2024-03-18,evening,54,male,holiday,Soda,Drinks,1,426.78,426.78,431.41
5913266,2024-02-02,morning,22,female,daily_needs,Tablet Cover,Accessories,4,343.97,1375.88,1401.75
9461417,2024-05-28,afternoon,37,female,daily_needs,Beer,Alcohol,2,733.88,1467.76,1475.83
4279917,2024-04-29,afternoon,53,male,weekend,Backpack,Accessories,5,696.27,3481.35,3504.58
2755631,2024-01-05,afternoon,24,male,back_to_school,Magazine,Media,3,975.46,2926.38,2932.12
9500366,2024-12-18,morning,47,female,holiday,Backpack,Accessories,3,319.78,959.34,977.68
6074969,2024-01-03,afternoon,39,male,weekend,Bread,Bakery,3,224.39,673.17,679.48
421461,2024-01-01,evening,70,male,holiday,Candles,Decoration,2,807.0,1614.0,1637.06
3186455,2024-10-02,evening,32,male,daily_needs,Laptop Case,Accessories,2,983.97,1967.94,1986.01
8732285,2024-01-23,afternoon,69,female,weekend,Tablet,Electronics,4,765.11,3060.44,3075.44
4465850,2024-08-14,afternoon,67,female,holiday,Bread,Bakery,3,815.66,2446.98,2464.0
8797064,2024-03-12,evening,37,male,back_to_school,Laptop,Electronics,3,84.45,253.35,266.69
5973634,2024-08-24,evening,31,female,holiday,Textbooks,Books,1,794.32,794.32,808.54
2686874,2024-05-06,morning,33,male,holiday,Notebooks,Stationery,1,931.75,931.75,955.09
5496717,2024-12-15,morning,26,female,holiday,Eggs,Dairy,4,60.26,241.04,266.4
9438496,2024-01-04,morning,65,male,back_to_school,Coffee,Drinks,4,401.42,1605.68,1616.57
2291394,2024-08-25,morning,30,female,holiday,Candles,Decoration,1,608.53,608.53,610.97
8071425,2024-01-23,morning,64,female,weekend,Chocolates,Confectionery,5,711.23,3556.15,3573.13
9517960,2024-02-03,morning,37,female,holiday,Cheese,Dairy,5,976.68,4883.4,4908.39
6251648,2024-04-04,afternoon,25,male,daily_needs,Milk,Dairy,1,452.31,452.31,480.15
1352432,2024-07-25,evening,64,male,weekend,Magazine,Media,1,312.8,312.8,339.64
3098660,2024-04-12,morning,67,male,daily_needs,Backpack,Accessories,2,444.39,888.78,894.24
9171761,2024-06-16,evening,33,female,holiday,Wine,Alcohol,2,200.61,401.22,416.22
3463869,2024-08-08,morning,19,female,back_to_school,Coffee,Drinks,1,260.0,260.0,273.62
5266146,2024-04-19,afternoon,62,male,holiday,Magazine,Media,4,471.0,1884.0,1886.59
9221684,2024-02-28,afternoon,53,female,holiday,Magazine,Media,3,580.57,1741.71,1759.51
7885344,2024-08-15,morning,47,male,daily_needs,Cheese,Dairy,5,919.42,4597.1,4600.18
3541988,2024-11-28,afternoon,64,female,daily_needs,Coffee,Drinks,4,47.01,188.04,206.76
3659645,2024-01-23,afternoon,68,male,daily_needs,Cheese,Dairy,4,561.2,2244.8,2264.69
8933508,2024-01-01,morning,63,female,holiday,Candles,Decoration,2,242.05,484.1,494.61
2965815,2024-11-08,afternoon,45,female,daily_needs,Textbooks,Books,1,306.66,306.66,328.16
440664,2024-01-03,morning,36,male,weekend,Eggs,Dairy,2,863.97,1727.94,1730.34
5700378,2024-09-05,morning,66,female,back_to_school,Magazine,Media,5,727.09,3635.45,3638.61
302357,2024-06-16,evening,63,male,back_to_school,Tablet Cover,Accessories,4,773.24,3092.96,3097.73
639059,2024-11-04,evening,27,female,daily_needs,Textbooks,Books,2,444.49,888.98,911.22
9245644,2024-11-21,afternoon,39,female,daily_needs,Chocolates,Confectionery,3,956.38,2869.14,2882.65
4133975,2024-03-22,evening,26,male,daily_needs,Chocolates,Confectionery,4,858.66,3434.64,3438.71
7799247,2024-09-23,afternoon,19,male,weekend,Bread,Bakery,1,969.05,969.05,997.8
2549858,2024-03-06,afternoon,29,male,daily_needs,Milk,Dairy,1,333.48,333.48,335.42
9492840,2024-01-23,afternoon,49,male,daily_needs,Napkins,Decoration,5,710.69,3553.45,3561.62
3031827,2024-03-24,evening,51,male,back_to_school,Cookies,Snacks,4,283.93,1135.72,1153.18
5638517,2024-05-02,afternoon,22,female,weekend,Chocolates,Confectionery,1,220.84,220.84,228.97
2063850,2024-12-04,morning,70,female,weekend,Soda,Drinks,5,263.59,1317.95,1336.75
5875141,2024-07-25,afternoon,46,female,daily_needs,Bread,Bakery,3,590.35,1771.05,1791.7
2926278,2024-01-06,afternoon,31,male,back_to_school,Magazine,Media,2,279.0,558.0,582.64
864767,2024-03-15,afternoon,18,male,weekend,Textbooks,Books,3,407.64,1222.92,1251.18
4437492,2024-01-02,morning,52,female,weekend,Magazine,Media,1,446.8,446.8,453.27
3610539,2024-06-06,evening,51,male,daily_needs,Bread,Bakery,1,906.06,906.06,930.94
7207882,2024-08-15,morning,44,female,holiday,Decorations,Decoration,3,701.04,2103.12,2132.02
2513957,2024-09-19,evening,25,male,holiday,Notebooks,Stationery,4,480.66,1922.64,1936.97
